JobseekerID,Name,Language,Education Level,Industry,Experience
20274,Robby Baele,Dutch,Master,Administration,5-10
20019,Pierre Deprez,Spanish,Bachelor,Energy,10+
14111,Anne-Marie Peeters Van den Eynde,Spanish,Bachelor,Manufacturing,10+
19775,Reinhilde Moons,English,Master,Transport,5-10
11594,Stefan Bogaert,English,Master,Logistics,0-1
24665,Sofie Van Daele,French,Bachelor,Energy,5-10
24237,Lucia Simoens,German,Bachelor,Financial intermediation,5-10
14928,Ellen Van Acker,Dutch,High School,Health and social services,5-10
17748,Dieter Matthys,German,Master,Manufacturing,10+
16824,René Philips,Spanish,High School,Financial intermediation,10+
14838,Maria Everaert,German,Master,Logistics,0-1
19994,Annelies Philips,English,PhD,Energy,2-4
17975,Nicole De Wachter,Spanish,High School,Energy,5-10
18087,Lucas De Bie,German,Bachelor,Pharmaceutical,10+
22005,Pieter Bouckaert,French,PhD,Agriculture,5-10
17815,Caroline Pattyn,English,Master,Construction,0-1
13993,Isabel Huysmans,English,High School,Technology,5-10
18836,Lisa Decock,German,Bachelor,Health and social services,2-4
22377,Tim Jansen,Spanish,PhD,Research,10+
19416,Maxime Van Gestel,Spanish,Master,Transport,5-10
17342,Steven Peeters,English,Bachelor,Pharmaceutical,2-4
20288,Inge Mertens,Spanish,PhD,Transport,0-1
17277,Joseph Schepers,French,High school,Cleaning,5-10
11575,Xander Poppe,Dutch,Bachelor,Education,0-1
18914,Ian Beckers,Spanish,PhD,Construction,10+
16498,Joris Van der Linden,French,PhD,Technology,2-4
24653,Michaël Temmerman,Spanish,Master,Research,10+
16198,Diana Smeets,English,PhD,Hotels and restaurants,2-4
14406,Fernand Adriaensen,French,High School,Research,5-10
14875,Patrick Van de Voorde,English,Bachelor,Logistics,2-4
16009,Kim Gielen Daems,German,High School,Construction,0-1
11310,Stefanie Dierckx Pieters,Spanish,PhD,Transport,2-4
11364,Tom Van Looveren,Spanish,PhD,Wholesale and retail,2-4
14638,Carina Simoens,English,High School,Technology,2-4
18470,Vicky Verheyen,Spanish,Bachelor,Transport,2-4
10366,Frank De Rycke,Dutch,Bachelor,Manufacturing,2-4
17063,Christiaan Peeters,Spanish,Master,Hotels and restaurants,0-1
17320,Jade Van Hecke,French,Master,Wholesale and retail,5-10
12141,Ana Deprez,German,High School,Financial intermediation,0-1
23242,Johan Ceulemans,English,Master,Technology,0-1
21297,Jarno Luyckx Van de Voorde,French,Bachelor,Pharmaceutical,10+
14956,Magda Reynaert,French,High school,Cleaning,0-1
15060,Kristof Maes,French,PhD,Construction,2-4
16257,Josiane De Bruyn Denys,German,Bachelor,Energy,2-4
13187,Hanne Vandeputte,English,Bachelor,Health and social services,0-1
22863,Ali Jonckheere,English,Master,Pharmaceutical,5-10
23712,Andrea Vercammen,German,Master,Pharmaceutical,5-10
16134,Sandy Verstraeten,Dutch,High School,Agriculture,5-10
24834,Koen Peeters,French,High School,Technology,5-10
18218,Madeleine Schepers,English,Bachelor,Financial intermediation,10+
11266,Nick Boonen Neyens,German,High school,Cleaning,10+
15689,Dirk Vandenbussche,German,Bachelor,Hotels and restaurants,10+
14628,Thomas Vandewalle,French,High School,Hotels and restaurants,0-1
12007,Jeroen Boeckx,German,High School,Construction,5-10
13805,Gaston Aerts,Spanish,PhD,Pharmaceutical,5-10
13447,Marcel De Coster,French,PhD,Research,0-1
12062,Hilde Moons,English,PhD,Transport,10+
12637,Dries De Greef,French,High School,Health and social services,10+
24553,Ingrid De Wolf,Dutch,High School,Manufacturing,10+
21712,Maria Van Hecke,French,High School,Administration,0-1
17249,Isabelle De Wilde,French,PhD,Research,5-10
15242,Rudi Ceulemans,Dutch,Bachelor,Manufacturing,5-10
22007,Rik Van Loock,French,High School,Energy,10+
14547,Hilde Wouters,German,High School,Health and social services,2-4
13708,Koen Verhoeven,English,Bachelor,Construction,0-1
11060,Marleen Schepers,English,Bachelor,Education,0-1
19963,Jonas De Decker,Spanish,High School,Administration,10+
23693,Cindy Raes,English,High School,Manufacturing,5-10
11381,Liliane Vervoort,English,High School,Research,5-10
11949,Henriette Mertens,Dutch,PhD,Hotels and restaurants,10+
14506,Hassan De Waele,French,High School,Logistics,10+
21057,Martine De Wit,French,Master,Research,10+
23662,Brahim Buysse Vaes,German,High School,Agriculture,10+
13438,Marie Snauwaert,French,Master,Pharmaceutical,10+
22568,Vincent Van den Broeck,Dutch,High School,Financial intermediation,5-10
18715,Ellen Verhaegen,German,Master,Research,10+
10358,Nancy Van den Eynde,German,High School,Research,10+
10109,Tony Van Gestel Op de Beeck,Spanish,PhD,Wholesale and retail,10+
18966,Ingrid Kaur,French,PhD,Technology,10+
20845,Raphaël Pauwels,Dutch,High school,Cleaning,5-10
21235,Martine Smets,English,Bachelor,Health and social services,10+
17453,Ludovic Thys,Dutch,PhD,Education,10+
24607,Maurice Lievens,Dutch,PhD,Logistics,0-1
10210,Joannes Vercauteren,Dutch,High school,Cleaning,5-10
15481,Carina Claessens,German,High School,Pharmaceutical,2-4
10984,Alexander De Pauw,Spanish,Master,Technology,0-1
21129,Robert Liekens,German,Bachelor,Hotels and restaurants,5-10
16294,Christina Geerts,Dutch,High school,Cleaning,2-4
14519,Joseph Smet,English,Master,Agriculture,10+
14189,Frank Claeys,German,High School,Wholesale and retail,5-10
19576,Colette Baert,Dutch,PhD,Research,5-10
10056,Daniel Tanghe,English,PhD,Research,5-10
15726,Natalie Roels,French,PhD,Technology,2-4
12026,Mia Ramaekers,French,Master,Pharmaceutical,0-1
10000,Emma Van den Eynde,Dutch,PhD,Energy,10+
19812,Johan Vandaele,Spanish,Bachelor,Logistics,5-10
23311,Huguette De Jonghe,Spanish,Bachelor,Education,0-1
11598,Josepha Peeters,Dutch,PhD,Construction,5-10
17235,Marcel Van den Eynde Verhaeghe,Spanish,Bachelor,Agriculture,10+
17749,Bart Hendrickx,Spanish,PhD,Manufacturing,2-4
21528,Kenny Joris,Spanish,PhD,Hotels and restaurants,10+
14474,Katrien Dillen,German,Bachelor,Education,2-4
13254,Femke Joris,English,Bachelor,Energy,10+
19700,Anny Stas,Dutch,Master,Financial intermediation,5-10
16030,Jacobus Adams Steyaert,French,High School,Pharmaceutical,5-10
13924,Magda Staelens,Spanish,High School,Energy,5-10
23310,Mathis Van der Linden Merckx,Dutch,PhD,Health and social services,2-4
11312,Diana Van Genechten,German,PhD,Administration,2-4
16438,Kirsten Van de Voorde,German,PhD,Hotels and restaurants,0-1
17518,Mustafa Peters Willekens,Spanish,High School,Construction,10+
15371,Christel Bosmans,English,High school,Cleaning,0-1
16938,Emile Van Impe,French,High School,Technology,5-10
15137,Sabrina Cuyvers Van Bogaert,English,Master,Agriculture,0-1
22089,Glenn Geudens,French,High School,Research,10+
22793,Nelly Put,French,Master,Education,2-4
16191,Els Janssens,Dutch,Master,Manufacturing,10+
11561,Anita Aerts,French,PhD,Education,2-4
10082,Luc Goossens,French,Bachelor,Health and social services,10+
24509,Ann Colpaert,German,Bachelor,Hotels and restaurants,5-10
23179,Eline Claes,English,Bachelor,Manufacturing,0-1
10503,Lara Devos,English,PhD,Education,0-1
23414,Axel Van Genechten,German,Bachelor,Transport,10+
10512,Nelly Sabbe Vrancken,Spanish,High School,Health and social services,10+
18465,Raf Van den Broeck,Dutch,Bachelor,Hotels and restaurants,2-4
13474,Ines De Graeve,English,Master,Energy,5-10
14678,Sonja Verelst,Spanish,Master,Administration,10+
16045,Annie Rosseel,German,Bachelor,Manufacturing,10+
23017,Brent Sanders,Dutch,Bachelor,Transport,2-4
17650,Henri Berghmans,German,Master,Logistics,0-1
11679,Eva Helsen,Spanish,Bachelor,Education,2-4
23908,Jimmy Hendrickx,English,High School,Pharmaceutical,2-4
14835,Dina Willems,English,High school,Cleaning,0-1
13828,Eric De Smet Philips,French,Master,Education,5-10
13100,Sarah Van den Brande,German,PhD,Pharmaceutical,2-4
22309,Mohammed Vervoort,French,High School,Transport,0-1
19752,Jelle De Smet,German,Bachelor,Pharmaceutical,2-4
11370,Hans De Boeck,English,Bachelor,Technology,0-1
20413,James Colpaert,German,High school,Cleaning,2-4
24725,Freddy Vanhove,German,PhD,Education,2-4
22583,Jessica Rutten Ramaekers,Dutch,Bachelor,Agriculture,2-4
19714,Wendy Vinck Peeters,Spanish,High School,Logistics,0-1
17344,Kevin Degryse,Dutch,PhD,Wholesale and retail,0-1
17875,Marc Vandamme,Dutch,High School,Technology,0-1
15708,Steven Van Looy,French,Bachelor,Logistics,0-1
24540,Stef Wynants,German,PhD,Technology,5-10
22439,Michèle Temmerman,Spanish,Bachelor,Construction,0-1
14598,Katleen Vanderlinden,English,Master,Construction,10+
10487,Maria Verhelst,German,PhD,Education,5-10
22425,Manon Wouters,German,PhD,Energy,5-10
23117,Mohamed De Vos,Dutch,PhD,Pharmaceutical,5-10
17767,Jean De Bock,Spanish,Master,Hotels and restaurants,5-10
16378,Lars Lippens,French,PhD,Manufacturing,10+
15562,Patricia De Smet,English,High School,Financial intermediation,5-10
17631,Georgette Bruggeman,English,Bachelor,Health and social services,5-10
20856,Lieve Declerck,Dutch,Bachelor,Pharmaceutical,2-4
16011,Wim Verschueren,English,PhD,Logistics,5-10
18432,Lutgarde De Groote,German,High School,Wholesale and retail,5-10
15076,Joyce Put,German,Master,Research,2-4
15432,Rudy Reynders,Dutch,High school,Cleaning,10+
11365,Nancy Vrancken,French,Master,Wholesale and retail,0-1
21910,Dirk Claes,German,High School,Construction,5-10
17174,Axel De Mulder,French,Bachelor,Logistics,0-1
17088,Didier Declercq,French,Master,Construction,5-10
21487,Monique Mortier,English,High School,Research,2-4
21676,Lowie De Schutter,German,Bachelor,Pharmaceutical,10+
16954,Anne-Marie Van Roy,English,PhD,Administration,10+
20045,Jeannine Verelst,Dutch,Master,Wholesale and retail,5-10
21859,Axelle Van den Broeck Sanders,German,High School,Research,5-10
15424,Lien De Muynck,Dutch,High School,Logistics,10+
14576,Khadija Jacobs,English,PhD,Construction,2-4
22871,Raymond Vanhoutte,English,Master,Manufacturing,5-10
11774,Olivier Geerts,English,Master,Pharmaceutical,0-1
12720,Geert Borremans,German,High School,Hotels and restaurants,10+
19259,Rachid Carlier,English,Bachelor,Pharmaceutical,2-4
24524,Roeland Vanhove,Dutch,PhD,Health and social services,10+
24573,Sarah Peeters,French,Bachelor,Construction,0-1
19774,Roland Van Dessel,German,Master,Agriculture,2-4
24069,Andreas Viaene,Spanish,High School,Research,5-10
11372,Davy Helsen,Dutch,PhD,Research,5-10
21536,Cynthia Willems,German,PhD,Energy,10+
13198,Albert De Smet,English,High School,Administration,10+
11640,Marleen Wauters,Spanish,Bachelor,Energy,10+
14582,Benny Lambert,Spanish,PhD,Manufacturing,2-4
14772,Sylvie Verbiest,German,High school,Cleaning,2-4
16318,Els Van Acker Driesen,English,Bachelor,Hotels and restaurants,5-10
15216,Pieter Debruyne,Dutch,Bachelor,Technology,10+
22287,Juliette Maes,Dutch,High School,Wholesale and retail,5-10
20293,Ella Lippens,French,High School,Transport,0-1
18801,Maria Kaya,English,Bachelor,Wholesale and retail,10+
20231,Julie Berghmans,French,High School,Health and social services,2-4
23233,Margaux Vermeir,Dutch,PhD,Financial intermediation,5-10
21955,Thierry Pattyn Pieters,English,High school,Cleaning,10+
22156,Jeanine Stevens,French,High School,Financial intermediation,0-1
24672,Hanna Maes,German,Bachelor,Wholesale and retail,0-1
18491,Sara Van Loo,German,Master,Pharmaceutical,0-1
18438,Veronique De Wolf,Spanish,Master,Education,10+
20200,Christine Malfait,Dutch,Bachelor,Research,2-4
10434,Karine Van Lierde,Dutch,Master,Pharmaceutical,5-10
14992,Emma Schepers,French,High school,Cleaning,10+
17492,Eduard Smolders,French,PhD,Logistics,5-10
22034,Annelies Rottiers Dierckx,Spanish,Bachelor,Manufacturing,10+
23470,Hanne De Vuyst,French,PhD,Agriculture,10+
19728,Ann Willems,Spanish,Bachelor,Agriculture,2-4
11881,Frieda Raeymaekers,English,Bachelor,Hotels and restaurants,2-4
11964,Godelieve Lippens,German,High School,Hotels and restaurants,10+
19859,Victor De Clercq Van de Velde,English,Bachelor,Technology,5-10
20317,Suzanne Thijs,English,Master,Transport,2-4
14296,Gino Martens,French,Master,Education,10+
14130,Alexia Raes,German,High School,Construction,5-10
16998,Patrick Vansteenkiste,French,Master,Hotels and restaurants,0-1
13731,Stefaan Van den Broeck,Spanish,Bachelor,Energy,10+
22184,Jesse Deprez,German,PhD,Construction,10+
22792,Rudi Martens,German,High School,Administration,2-4
14222,Matteo Thijs,French,PhD,Technology,10+
24076,Steve Van Loon,Dutch,High school,Cleaning,10+
11810,Hugo Segers,English,PhD,Energy,0-1
22293,Ella Van Dyck,German,High School,Financial intermediation,0-1
13276,Stien Nijs,French,PhD,Manufacturing,0-1
15364,Yolanda Gielen,English,PhD,Hotels and restaurants,2-4
17421,Naomi Vercammen,English,PhD,Education,10+
15305,Hans Mertens,Spanish,PhD,Construction,0-1
22016,Julia Wouters,French,High school,Cleaning,0-1
18667,Noor Cox,Dutch,Bachelor,Logistics,5-10
18507,Steve Claes,Dutch,PhD,Agriculture,2-4
23705,Noor De Wachter,Spanish,Bachelor,Pharmaceutical,0-1
24864,Wendy De Smet Bruneel,Spanish,High School,Construction,2-4
10668,Martijn Buysse De Vos,French,Master,Manufacturing,10+
15428,Micheline Raes,Dutch,High School,Hotels and restaurants,2-4
14914,Zeynep Gevaert,English,PhD,Pharmaceutical,0-1
10219,Kristof Van Lierde,French,Bachelor,Administration,2-4
22723,Arlette Aerts,German,High school,Cleaning,0-1
12631,Dorien De Coster,French,Bachelor,Technology,5-10
20164,René Van de Velde,Dutch,Bachelor,Energy,0-1
13999,Johny De Bruyn,English,Bachelor,Financial intermediation,0-1
12995,Carine Heremans,Spanish,Master,Energy,5-10
11703,Evelien Vermeiren Kaya,English,Bachelor,Education,5-10
10151,Griet Martens,Spanish,Bachelor,Agriculture,10+
22636,Irène De Wolf,German,High School,Hotels and restaurants,2-4
15212,David De Coster,French,PhD,Transport,5-10
11225,Godelieva Van Impe,Dutch,Master,Research,5-10
14808,Anita De Coster,German,High School,Construction,10+
19526,Anne Vanderlinden,French,Master,Energy,2-4
23936,Ivan Vandenbussche,Spanish,PhD,Agriculture,2-4
23062,Margo Aerts,Dutch,High School,Transport,0-1
21515,Jasper De Bruyn,Dutch,Master,Energy,0-1
14793,Luc Jacobs,Spanish,PhD,Wholesale and retail,10+
23050,Tatiana Peeters,English,Bachelor,Research,5-10
21855,Joseph Hens,English,High school,Cleaning,10+
24577,Angèle Goossens,English,Bachelor,Research,10+
10467,Dirk Jansen,Dutch,High School,Financial intermediation,2-4
16467,Tom Peeters,French,Bachelor,Logistics,2-4
23816,Gilles Hendrickx,French,Master,Health and social services,2-4
24881,Benny Thomas,French,PhD,Health and social services,5-10
23146,Nico Colpaert,German,PhD,Technology,0-1
23366,Dirk De Neve,German,High School,Logistics,2-4
18709,Maarten De Waele,English,Master,Transport,5-10
13511,André Bruggeman,English,Bachelor,Manufacturing,2-4
13833,Inge Janssens,French,PhD,Transport,2-4
14639,Karl Dierckx Bouckaert,English,Master,Construction,10+
17272,Mark Ceulemans,French,High School,Administration,2-4
18539,Gustaaf Van Goethem,Spanish,Bachelor,Pharmaceutical,5-10
23064,Franciscus Laenen,French,Bachelor,Agriculture,2-4
24821,Tom De Smedt,German,High School,Logistics,0-1
15341,Luca De Clerck,French,Master,Financial intermediation,5-10
20392,Johan Peeters,English,High School,Wholesale and retail,0-1
11532,Godelieve Huysmans,French,Bachelor,Research,2-4
13802,Nicky De Vos,English,PhD,Logistics,0-1
14880,Mariam Depoorter,French,Master,Manufacturing,10+
18602,Lynn De Smet,Dutch,Master,Technology,5-10
22506,Christophe Verbruggen,German,Bachelor,Administration,5-10
21053,Agnes Thys,German,Master,Energy,5-10
15588,Thomas De Baere Desmedt,French,Master,Administration,0-1
19929,Georges Boon,Spanish,High School,Logistics,5-10
15650,Anne-Marie Van Gestel Claeys,English,High School,Pharmaceutical,2-4
10785,Patrick Jonckheere,French,Master,Logistics,0-1
21736,Guido Claessens,German,Master,Health and social services,2-4
12689,Patricia Vandamme De Wilde,Spanish,PhD,Transport,5-10
12156,Nora Meyers,English,PhD,Financial intermediation,5-10
19371,Suzanne De Smet,Dutch,High School,Health and social services,2-4
10662,Lucie Matthijs,Dutch,Master,Education,5-10
16632,François Vervaeke,English,High School,Energy,0-1
19504,Eddy Vandevelde,French,Master,Research,10+
24781,Krista Baeyens Vercruysse,German,Bachelor,Wholesale and retail,5-10
23239,Nicole Verfaillie,English,High school,Cleaning,5-10
19845,Quinten Baert Ali,French,PhD,Construction,0-1
23260,Kelly Theunis,English,PhD,Pharmaceutical,2-4
24793,Juliette Maertens,English,Bachelor,Education,2-4
11324,Rita Jansen,Spanish,PhD,Hotels and restaurants,2-4
18394,Lauren Van den Eynde,German,Bachelor,Logistics,0-1
12290,Jean Geerts,Dutch,High school,Cleaning,10+
12762,Rita Cuypers,Dutch,High School,Pharmaceutical,0-1
16415,Amélie Vermeersch,Spanish,PhD,Construction,2-4
19060,Mariette Van den Eynde,Dutch,Master,Energy,5-10
18847,Nora Hermans,Dutch,PhD,Manufacturing,5-10
19095,Gilles Thijs,German,High school,Cleaning,0-1
21920,André De Ryck,French,High School,Logistics,5-10
22260,Rita Vandeputte,English,PhD,Technology,2-4
20436,Godelieve Buyse Van den Broeck,German,PhD,Hotels and restaurants,0-1
19490,Jonas Baeten,Spanish,PhD,Pharmaceutical,0-1
21226,Isabel Aerts,Spanish,PhD,Pharmaceutical,0-1
10351,Thomas Fierens,Dutch,Bachelor,Health and social services,10+
21336,Elien De Ridder,Dutch,PhD,Administration,10+
19782,Dominique D'Hondt,German,PhD,Logistics,0-1
11427,Maria Vanderstraeten,Spanish,Bachelor,Hotels and restaurants,2-4
22988,Tamara Rogiers,Spanish,Bachelor,Wholesale and retail,2-4
23114,Jean De Smedt,English,Master,Manufacturing,5-10
23680,Ben Vermeulen,German,Bachelor,Construction,2-4
18759,Kenny Van den Brande,English,PhD,Transport,2-4
14233,Rosa Vervaet,German,High School,Hotels and restaurants,10+
24671,Lindsey Janssens,French,Master,Pharmaceutical,10+
19166,Bram Goris,Spanish,High School,Manufacturing,2-4
16021,Wilfried Vanhoutte,Dutch,PhD,Research,10+
14424,Benjamin Geens Moens,Spanish,Bachelor,Pharmaceutical,10+
10181,Britt Vanhee,French,Bachelor,Manufacturing,5-10
24805,Mathijs Goossens,German,Master,Logistics,5-10
19352,Juliana Maes,French,High School,Financial intermediation,5-10
11518,Peter Van Acker,Spanish,High school,Cleaning,10+
10175,Jeroen De Clercq Mertens,English,High School,Administration,10+
21458,Emma Rosseel,German,Master,Hotels and restaurants,0-1
10457,Jeanine Feys,English,Bachelor,Education,10+
22142,Natasja Baeten,French,PhD,Pharmaceutical,2-4
20391,Joost Jacobs,Dutch,Master,Education,10+
15423,Marie Van Hecke,German,PhD,Transport,5-10
21119,Ignace Van Driessche,Spanish,High School,Pharmaceutical,10+
21505,Emma Heymans,English,High school,Cleaning,2-4
19629,Yves Vanhoutte,French,High School,Agriculture,5-10
